ID	LEMMA	UPOS	GENERE	WRITTEN REPRESENTATION	ID LEMMA VARIANT	TRADUZIONI	URI ITALIANO
4224	pristignusu	NOUN	m	["pristignusu"]	[]	["spirito maligno"]	[]
4225	carrera	NOUN	f	["carrera"]	[]	["strada principale","corso","via principale"]	["http://liita.it/data/id/lemma/1091004","http://liita.it/data/id/lemma/980797"]
4226	prisuttu	NOUN	m	["prosciuttu","prusciuttu","prusuttu","prisuttu"]	[]	["prosciutto"]	["http://liita.it/data/id/lemma/1059195"]
4227	carriari	VERB		["carriari"]	[]	["portare","carreggiare"]	["http://liita.it/data/id/lemma/1022442","http://liita.it/data/id/lemma/974360"]
4228	privascia	NOUN	f	["privascia"]	[]	["fogna"]	["http://liita.it/data/id/lemma/992905"]
4229	carrittigghiu	NOUN	m	["carrittigghiu"]	[]	["fuoco d'artificio consistente in un rocchio di canna carico di polvere"]	[]
4230	privata	NOUN	f	["privata"]	[]	["fogna"]	["http://liita.it/data/id/lemma/992905"]
4231	carrozza	NOUN	f	["carrozza"]	[]	["carrozza","carro agricolo a due o a quattro ruote"]	["http://liita.it/data/id/lemma/974389"]
4232	privatanza	NOUN	f	["privatanza"]	[]	["frode"]	["http://liita.it/data/id/lemma/993937"]
4233	carrubba	NOUN	f	["carrubba"]	[]	["carruba"]	["http://liita.it/data/id/lemma/974397","http://liita.it/data/id/lemma/974398"]
4235	carrubbeddu	NOUN	m	["carrubbeddu"]	[]	["pendolino","fiaschettone","cinciallegra"]	["http://liita.it/data/id/lemma/1019233","http://liita.it/data/id/lemma/976616","http://liita.it/data/id/lemma/1062266","http://liita.it/data/id/lemma/1092196"]
4237	carrucciari	VERB		["carrucciari"]	[]	["tracannare"]	["http://liita.it/data/id/lemma/1047651"]
4239	carruggiu	NOUN	m	["carruiu","carruju","carruggiu"]	[]	["solco lasciato dalla ruota","rotaia"]	["http://liita.it/data/id/lemma/1032150"]
4241	profùttiri	VERB		["profùttiri"]	[]	["sciupare","rubare","afferrare"]	["http://liita.it/data/id/lemma/961668","http://liita.it/data/id/lemma/1035336","http://liita.it/data/id/lemma/1032310"]
4243	proiettu	NOUN	m	["projettu","proiettu"]	[]	["esposto"]	["http://liita.it/data/id/lemma/1056125"]
4244	carrumattu	NOUN	m	["carramattu","carrumattu"]	[]	["carro"]	["http://liita.it/data/id/lemma/974383"]
4245	promodali	ADJ	m	["promodali"]	[]	["provvisorio"]	["http://liita.it/data/id/lemma/1024687"]
4246	carruzziari	VERB		["carruzziari"]	[]	["portare in carrozza"]	[]
4247	pròula	NOUN	f	["pròvula","pròula"]	[]	["provola"]	["http://liita.it/data/id/lemma/1024665"]
4248	cartasi	NOUN	m	["cartesi","cartasu","cartasi"]	[]	["cartuccio di carta"]	[]
4249	pròvitu	ADJ	m	["pròvitu"]	[]	["protervo"]	["http://liita.it/data/id/lemma/1024510"]
4252	cartata	NOUN	f	["cartata"]	[]	["cartoccio"]	["http://liita.it/data/id/lemma/1090341"]
4254	cartedda	NOUN	f	["cartedda"]	[]	["grande cesta intessuta di canne"]	[]
4255	prudintolu	ADJ	m	["prudintolu"]	[]	["saccente"]	["http://liita.it/data/id/lemma/1032600"]
4256	cartera	NOUN	f	["cartera"]	[]	["portafogli","portafoglio"]	["http://liita.it/data/id/lemma/1022374","http://liita.it/data/id/lemma/1022375"]
4257	pruficari	VERB		["pruficari"]	[]	["lasciare scorrere una sartia per la puleggia"]	[]
4259	prugnulu	NOUN	m	["prugnulu"]	[]	["corniolo","corgnolo"]	["http://liita.it/data/id/lemma/980584"]
4260	cartiari	VERB		["cartiari"]	[]	["leggere carta per carta, foglio per foglio"]	[]
4261	pruiggiari	VERB		["pruiggiari"]	[]	["governare la prua","prueggiare"]	["http://liita.it/data/id/lemma/1096339"]
4262	cartiddunariu	NOUN	m	["cartiddunariu"]	[]	["ladruncolo di campagna"]	[]
4263	pruitteddu	NOUN	m	["pruitteddu"]	[]	["fanciullo trovatello"]	[]
4264	cartularu	NOUN	m	["cartularu"]	[]	["quaderno","cartulario"]	["http://liita.it/data/id/lemma/1090347","http://liita.it/data/id/lemma/1096433","http://liita.it/data/id/lemma/974481"]
4265	prumuni	NOUN	m	["prumuni","primuni","prummuni","purmuni","pirmuni","pummuni"]	[]	["polmone"]	["http://liita.it/data/id/lemma/1021984"]
4266	cartuleci	NOUN		["cartuleci","cartuleggi"]	[]	["antiche carte comprovanti titoli di proprietà"]	[]
4267	prunami	NOUN	m	["prunami"]	[]	["nome collettivo di prunu"]	[]
4269	prunara	NOUN	f	["prunara"]	[]	["sorta di uva"]	[]
4271	prunesta	NOUN	f	["prunesta"]	[]	["sorta di uva"]	[]
4272	carusari	VERB		["carusari"]	[]	["tosare"]	["http://liita.it/data/id/lemma/1098949"]
4273	pruntari	VERB		["pruntari"]	[]	["offrirsi"]	["http://liita.it/data/id/lemma/1015284"]
4274	caruseddu	NOUN	m	["caruseddu"]	[]	["salvadanaio"]	["http://liita.it/data/id/lemma/1033049"]
4275	pruntiscu	ADJ	m	["pruntiscu"]	[]	["sfacciato"]	["http://liita.it/data/id/hypolemma/30555","http://liita.it/data/id/lemma/1037583"]
4276	carusu	NOUN	m	["carusittu","carusitti","carusu"]	[]	["ragazzo","giovane ragazzo"]	["http://liita.it/data/id/lemma/1096611"]
4277	prunu	NOUN	m	["prunu"]	[]	["susina","pruna","susino","pruno"]	["http://liita.it/data/id/lemma/1044576","http://liita.it/data/id/lemma/1024714","http://liita.it/data/id/lemma/1044575","http://liita.it/data/id/lemma/1024709"]
4279	pruvenda	NOUN	f	["pruvenna","pruvenda"]	[]	["biada","profenda"]	["http://liita.it/data/id/lemma/969951","http://liita.it/data/id/lemma/1023984"]
4280	carvanu	ADJ	m	["carbanu","carvanu"]	[]	["di poco prezzo","dozzinale","di mediocre qualità","malfatto"]	["http://liita.it/data/id/lemma/986966","http://liita.it/data/id/hypolemma/26874"]
4282	carvarazzi	NOUN		["carvarazzi"]	[]	["strisce di terra incolta"]	[]
4283	pruvigghia	NOUN	f	["pruvigghia"]	[]	["polverina","cipria"]	["http://liita.it/data/id/lemma/976847","http://liita.it/data/id/lemma/1022038"]
4284	càrzaru	NOUN	m	["càrziru","càrzuru","càrciru","càrzari","càrciri","càrzaru","càrciaru","càrziri"]	[]	["carcere","prigione"]	["http://liita.it/data/id/lemma/974037","http://liita.it/data/id/lemma/1023686","http://liita.it/data/id/lemma/1023684"]
8609	càrzara	NOUN	f	["càrzara"]	[]	["carcere","prigione"]	["http://liita.it/data/id/lemma/974037","http://liita.it/data/id/lemma/1023686","http://liita.it/data/id/lemma/1023684"]
8608	càrzira	NOUN	f	["càrzira"]	[]	["carcere","prigione"]	["http://liita.it/data/id/lemma/974037","http://liita.it/data/id/lemma/1023686","http://liita.it/data/id/lemma/1023684"]
4285	pruvinu	NOUN	m	["pruvinu"]	[]	["semenzaio"]	["http://liita.it/data/id/lemma/1036714"]
4286	casalinu	NOUN	m	["casalinu"]	[]	["casa diruta","casupola"]	["http://liita.it/data/id/lemma/974706"]
4287	pruvinzata	NOUN	f	["pruvinzata"]	[]	["maestrale"]	["http://liita.it/data/id/lemma/1007717"]
4288	casamulu	NOUN	m	["casmulu","calamulu","casamulu"]	[]	["piccolo mulo","mulettino"]	[]
4289	prùvuli	NOUN	f	["prùvili","pùrvuli","prùvuli","pùrviri"]	[]	["polvere"]	["http://liita.it/data/id/lemma/1022035"]
4290	cascanìa	NOUN	f	["cascanìa"]	[]	["crosta sulla pelle"]	[]
4291	pruvulinu	NOUN	m	["pruvulinu"]	[]	["brulicame d'insetti"]	[]
4292	cascarda	NOUN	f	["cascarda"]	[]	["ballo"]	["http://liita.it/data/id/lemma/968647"]
4293	pruvulitu	NOUN	m	["pruvulitu"]	[]	["malattia cutanea","minutissime pustolette"]	[]
4294	cascavaddu	NOUN	m	["cascavaddu","casacavaddu","casicavaddu","casciucavaddu","casucavaddu","caciucavaddu"]	[]	["caciocavallo"]	["http://liita.it/data/id/lemma/972474"]
4295	pû	ADP	m	["pô","p'û","p'o","pi lu","pi u","pû","p'ô","p'u"]	[]	["pello","per il","pel"]	["http://liita.it/data/id/lemma/1095645","http://liita.it/data/id/lemma/1095630"]
4296	cascia	NOUN	f	["cascia"]	[]	["cassa"]	["http://liita.it/data/id/lemma/1090364"]
4297	puci	NOUN	m	["purci","pùlici","punci","puci"]	[]	["pulce"]	["http://liita.it/data/id/lemma/1025011","http://liita.it/data/id/lemma/1025010"]
4298	casciolu	NOUN	m	["casciolu"]	[]	["tiretto","cassetto"]	["http://liita.it/data/id/lemma/974602","http://liita.it/data/id/lemma/1046978"]
4299	puddaci	NOUN	m	["puddaci"]	[]	["crisantemo bianco"]	[]
4301	Puddara	PROPN	f	["Puddara"]	[]	["le Pleiadi","M45"]	[]
4302	cascittuni	NOUN	m	["cascittuni"]	[]	["delatore","che parla troppo"]	["http://liita.it/data/id/lemma/982909"]
4304	casciuni	NOUN	m	["casciuni"]	[]	["tiretto","cassetto"]	["http://liita.it/data/id/lemma/974602","http://liita.it/data/id/lemma/1046978"]
4306	puddastra	NOUN	f	["puddastra"]	[]	["pollastra"]	["http://liita.it/data/id/lemma/1058962"]
4307	casciarizzu	NOUN	m	["casciarizzu"]	[]	["canterano"]	["http://liita.it/data/id/lemma/973457"]
4308	puddicinu	NOUN	m	["puddicinu"]	[]	["pulcino"]	["http://liita.it/data/id/lemma/1025019"]
4309	casdiari	VERB		["casdiari"]	[]	["quadrare"]	["http://liita.it/data/id/lemma/1025359"]
4310	pùddira	NOUN	f	["pùddira"]	[]	["farfalla"]	["http://liita.it/data/id/lemma/991152"]
4311	casedda	NOUN	f	["casedda"]	[]	["aiuole per piantine","riquadro di terra per semenzai"]	[]
4312	pudditrica	NOUN	f	["pudditrica"]	[]	["asplenio tricomane","asplenio"]	["http://liita.it/data/id/lemma/1089509"]
4313	pudditru	NOUN	m	["pudditru","puddiddu","putriddu"]	[]	["puledro","poledro","polledro"]	["http://liita.it/data/id/lemma/1096376"]
4314	casèntaru	NOUN	m	["casèntaru"]	[]	["lombrico"]	["http://liita.it/data/id/lemma/1006923"]
4317	casèntula	NOUN	f	["crasèntula","casèntula"]	[]	["lombrico"]	["http://liita.it/data/id/lemma/1006923"]
4315	puddu	NOUN	m	["puddu","pollu"]	[]	["pollo"]	["http://liita.it/data/id/lemma/1021976"]
4316	puddu	NOUN	m	["puddu","buddu"]	[]	["bollo"]	["http://liita.it/data/id/lemma/970941","http://liita.it/data/id/lemma/970942"]
4318	pudìa	NOUN	f	["purìa","pudìa"]	[]	["lembo inferiore della veste"]	[]
4319	casiari	VERB		["casiari"]	[]	["andare di casa in casa"]	[]
4320	puìa	NOUN	f	["puìa"]	[]	["vento di terra"]	[]
4321	casina	NOUN	f	["gassina","casina","gassira","casira"]	[]	["stuoia","avvolgibile d'assicelle di legno"]	["http://liita.it/data/id/lemma/1043889"]
4322	puieta	NOUN	m	["pueta","puieta"]	[]	["poeta"]	["http://liita.it/data/id/lemma/1021594"]
4323	casinu	NOUN	m	["casinu"]	[]	["casino","bordello"]	["http://liita.it/data/id/lemma/974565","http://liita.it/data/id/lemma/971098"]
4324	pulaìna	NOUN	f	["pulaìna"]	[]	["stivale"]	["http://liita.it/data/id/lemma/1043119"]
4326	pulesi	NOUN		["pulesi"]	[]	["ferro vecchio e logoro che si toglie al cavallo"]	[]
4327	casirìa	NOUN	f	["casirìa"]	[]	["vaso da fiori"]	[]
4328	puleu	NOUN	m	["puleu"]	[]	["menta selvatica","menta puleggia"]	[]
4330	pulica	NOUN	f	["pulica"]	[]	["sorta di rete col tramaglio"]	[]
4331	caspu	NOUN	m	["caspu"]	[]	["ramicello d'olivo potato"]	[]
4332	pulicanu	NOUN	m	["pulicanu"]	[]	["strumento per cavar denti"]	[]
4333	cassara	NOUN	f	["cassara"]	[]	["perdita"]	["http://liita.it/data/id/lemma/1019540"]
4335	cassariari	VERB		["cassariari"]	[]	["bighellonare"]	["http://liita.it/data/id/lemma/970177"]
4336	pulisariu	ADJ	m	["pulisariu"]	[]	["che è solito fare debiti"]	[]
4337	cassariota	NOUN	f	["cassariota"]	[]	["donna di strada"]	[]
4338	pulitu	ADJ	m	["pulitu"]	[]	["buono","senza macchie","non sudicio","pulito"]	["http://liita.it/data/id/lemma/972167","http://liita.it/data/id/hypolemma/27987"]
4339	càssaru	NOUN	m	["càssaru","càssuru"]	[]	["strada principale","corso","via principale"]	["http://liita.it/data/id/lemma/1091004","http://liita.it/data/id/lemma/980797"]
4340	pullanca	NOUN	f	["pullanca"]	[]	["pollastra"]	["http://liita.it/data/id/lemma/1058962"]
4341	cassata	NOUN	f	["cassata"]	[]	["torta siciliana","cassata"]	["http://liita.it/data/id/lemma/974590"]
4342	pulu pulu	ADV		["pulu pulu"]	[]	["voce di richiamo per il pollame"]	[]
4343	pumadamuri	NOUN	f	["puma r'amuri","pumaramuri","pumadamuri","puma d'amuri"]	[]	["pomodamore","pomidoro"]	["http://liita.it/data/id/lemma/1022084"]
6263	pumu d'amuri	NOUN	m	["pumu r'amuri","pumudamuri","pumu d'amuri","pumuramuri"]	[]	["pomodamore","pomidoro"]	["http://liita.it/data/id/lemma/1022084"]
4344	cassu	ADJ	m	["cassu"]	[]	["stanco"]	["http://liita.it/data/id/lemma/1042601"]
4345	pumettu	NOUN	m	["pumettu"]	[]	["bottone"]	["http://liita.it/data/id/lemma/1089999"]
4346	cassulari	VERB		["cassulari"]	[]	["pressare"]	["http://liita.it/data/id/lemma/1023477"]
4348	castagnari	VERB		["castagnari"]	[]	["prendere in giro"]	[]
4349	puntagghia	NOUN	f	["puntagghia"]	[]	["piccola striscia di terra"]	[]
4350	castagnola	NOUN	f	["castagnola"]	[]	["colchico autunnale"]	[]
4351	puntali	NOUN	m	["puntali"]	[]	["pietra che emerge dal terreno","sasso in genere"]	[]
4352	casùbbula	NOUN	f	["casùbbula","casùbula"]	[]	["veste sacerdotale","casula","pianeta"]	["http://liita.it/data/id/lemma/1020279","http://liita.it/data/id/lemma/974705","http://liita.it/data/id/lemma/1020280"]
4353	puntapedi	NOUN	f	["puntapedi","puntaperi"]	[]	["calcio","pedata"]	["http://liita.it/data/id/lemma/1019019","http://liita.it/data/id/lemma/972714","http://liita.it/data/id/lemma/1090163","http://liita.it/data/id/lemma/972715"]
4354	casuliari	VERB		["casuliari"]	[]	["girare spesso di casa in casa"]	[]
4355	puntara	NOUN	f	["puntara"]	[]	["piccola striscia di terra"]	[]
4356	puntarìa	NOUN	f	["puntarìa"]	[]	["mirino dello scoppio"]	[]
4357	catacògghiri	VERB		["catacògghiri"]	[]	["riprendere","sorprendere","cogliere"]	["http://liita.it/data/id/lemma/1040450","http://liita.it/data/id/lemma/977628","http://liita.it/data/id/lemma/1030796"]
4358	puntarigghi	NOUN	f	["puntarigghi"]	[]	["lunghe strisce di nuvole"]	[]
4359	catacugnu	NOUN	m	["catacugnu"]	[]	["antica veste succinta per donne"]	[]
4360	puntiari	VERB		["puntiari"]	[]	["sarcire","dare punti"]	[]
4361	catambota	NOUN	f	["catammota","catammonta","catambota"]	[]	["capitombolo"]	["http://liita.it/data/id/lemma/973628"]
4362	puntiddu	NOUN	m	["puntiddu"]	[]	["piccola merenda"]	[]
4363	catamiari	VERB		["catamiari"]	[]	["muovere","smuovere"]	["http://liita.it/data/id/lemma/1013037","http://liita.it/data/id/lemma/1039453"]
4364	puntillitri	NOUN		["puntillitri"]	[]	["lettere iniziali del nome ricamate sulla biancheria"]	[]
4365	cataminari	VERB		["cataminari"]	[]	["muovere","smuovere"]	["http://liita.it/data/id/lemma/1013037","http://liita.it/data/id/lemma/1039453"]
4366	puntina	NOUN	f	["puntina"]	[]	["trina"]	["http://liita.it/data/id/lemma/1048772"]
4367	cataminu	ADV		["cataminu","catammenu","catamenu"]	[]	["di tempo in tempo"]	[]
4368	puntiu	ADJ	m	["puntiu"]	[]	["puntiglioso","accurato"]	["http://liita.it/data/id/lemma/1025150","http://liita.it/data/id/hypolemma/22199"]
4369	puntuneri	NOUN	m	["puntuneri","puntineri"]	[]	["vigile urbano","agente municipale"]	[]
4372	catammolia	NOUN	f	["catammolia"]	[]	["capitombolo"]	["http://liita.it/data/id/lemma/973628"]
4374	pupiana	NOUN	f	["pupianni","pupiana","pupianna"]	[]	["pilastro paracarri","pilastrino paracarri"]	[]
4377	catammuliari	VERB		["catammuliari"]	[]	["fare un capitombolo"]	[]
4379	catammuntari	VERB		["catammuntari"]	[]	["fare un capitombolo"]	[]
4380	pupu	NOUN	m	["pupu"]	[]	["pupo","fantoccio","marionetta","spauracchio"]	["http://liita.it/data/id/lemma/991118","http://liita.it/data/id/lemma/1025200","http://liita.it/data/id/lemma/1041216","http://liita.it/data/id/lemma/1008945"]
4381	catamotu	NOUN	m	["catamotu"]	[]	["apoplessia","moina"]	["http://liita.it/data/id/lemma/1053990","http://liita.it/data/id/lemma/1011809"]
4382	puratu	ADJ	m	["puratu"]	[]	["feccioso"]	["http://liita.it/data/id/lemma/991457"]
4383	catamuntari	VERB		["catamuntari"]	[]	["fare un capitombolo"]	[]
4384	purcara	NOUN	f	["purcara"]	[]	["conizza"]	["http://liita.it/data/id/lemma/979247"]
4385	catania	NOUN	f	["catania"]	[]	["canto noioso","fastidio"]	["http://liita.it/data/id/lemma/991287"]
4386	purchiari	VERB		["purchiari"]	[]	["mangiare","agire da porco"]	["http://liita.it/data/id/lemma/1008502"]
4387	cataniari	VERB		["cataniari"]	[]	["infastidire"]	["http://liita.it/data/id/lemma/1001020"]
4388	purciagghia	NOUN	f	["purciagghia"]	[]	["porcheria"]	["http://liita.it/data/id/lemma/1022248"]
4389	cataniata	NOUN	f	["cataniata"]	[]	["fastidio"]	["http://liita.it/data/id/lemma/991287"]
4390	purciddiari	VERB		["purciddiari"]	[]	["mangiare","agire da porcello"]	["http://liita.it/data/id/lemma/1008502"]
4391	cataniusu	ADJ	m	["cataniusu"]	[]	["noioso"]	["http://liita.it/data/id/lemma/1014467"]
4392	a la purcigna	ADV		["a la purcigna","â purcigna","alla purcigna"]	[]	["come i porci"]	[]
4393	catapanata	NOUN	f	["catapanata"]	[]	["contrarietà","disavventura"]	["http://liita.it/data/id/lemma/979813","http://liita.it/data/id/lemma/984945"]
4395	catapanu	NOUN	m	["catapanu"]	[]	["catapano"]	["http://liita.it/data/id/lemma/974758"]
4396	puriggiari	VERB		["puriggiari"]	[]	["prueggiare","bordeggiare"]	["http://liita.it/data/id/lemma/1096339","http://liita.it/data/id/lemma/971094"]
4397	catarana	NOUN	f	["catarana"]	[]	["catrame"]	["http://liita.it/data/id/lemma/974867"]
11318	catarami	NOUN	m	["catrami","catarami"]	[]	["catrame"]	["http://liita.it/data/id/lemma/974867"]
4398	catarrattu	NOUN	m	["catarrattu","catarratu"]	[]	["botola","bodola"]	["http://liita.it/data/id/lemma/1089994"]
11320	catarratta	NOUN	f	["catarratta"]	[]	["botola","bodola"]	["http://liita.it/data/id/lemma/1089994"]
4399	purmunara	NOUN	f	["purmunara"]	[]	["detto di terra non buona","non grassa"]	[]
4401	purpagnu	NOUN	m	["purpagnu"]	[]	["forma esemplare sulla quale vengono eseguiti lavori in legno","sagoma per lavori in legno"]	[]
4402	catarri	NOUN	m	["catarri"]	[]	["catarri"]	[]
4403	catarri	NOUN	m	["catarri"]	[]	["pendio"]	["http://liita.it/data/id/lemma/1095652"]
4404	purpàina	NOUN	f	["purpàina","purpània"]	[]	["propaggine"]	["http://liita.it/data/id/lemma/1096272"]
4405	catarru	NOUN	m	["catarru"]	[]	["catarro"]	["http://liita.it/data/id/lemma/1090386"]
4406	catarru	NOUN	m	["catarru"]	[]	["quarta muta del baco da seta","quarta spoglia del baco da seta"]	[]
4409	catatrìpulu	NOUN	m	["catatrìpulu"]	[]	["traino senza ruote per trasporto di covoni"]	[]
4411	catatùffuli	NOUN	m	["catatùffuli","catatùmmuli","catrùnfuli","catatùnfuli"]	[]	["tartufi"]	[]
4412	purrazzu	NOUN	m	["purrazzu"]	[]	["asfodelo bianco","porraccio"]	["http://liita.it/data/id/lemma/1096036"]
4413	catatùffulu	NOUN	m	["catatùffulu"]	[]	["tartufo"]	["http://liita.it/data/id/lemma/1062392","http://liita.it/data/id/lemma/1045465"]
4414	purreddu	NOUN	m	["purreddu"]	[]	["trave","traversa dei ponti"]	["http://liita.it/data/id/lemma/1099051"]
4416	purrettu	NOUN	m	["purrettu"]	[]	["piccola escrescenza"]	[]
4418	purritu	ADJ	m	["purritu"]	[]	["fradicio"]	["http://liita.it/data/id/lemma/993524"]
4419	catazzùmmulu	NOUN	m	["catazzùmmulu"]	[]	["capitombolo"]	["http://liita.it/data/id/lemma/973628"]
4537	cazzicatùmmula	NOUN	f	["cazzicatùmmula"]	[]	["capitombolo"]	["http://liita.it/data/id/lemma/973628"]
4428	caticazzùmmula	NOUN	f	["caticazzùmmula"]	[]	["capitombolo"]	["http://liita.it/data/id/lemma/973628"]
11325	cacatùmmula	NOUN	f	["cacatùmmula"]	[]	["capitombolo"]	["http://liita.it/data/id/lemma/973628"]
11324	cascatùmmula	NOUN	f	["cascatùmmula"]	[]	["capitombolo"]	["http://liita.it/data/id/lemma/973628"]
11322	catazzùmmula	NOUN	f	["catazzùmmula"]	[]	["capitombolo"]	["http://liita.it/data/id/lemma/973628"]
11323	cazzacatùmmula	NOUN	f	["cazzacatùmmula"]	[]	["capitombolo"]	["http://liita.it/data/id/lemma/973628"]
4420	purtali	NOUN	m	["purtali"]	[]	["portale"]	["http://liita.it/data/id/lemma/1106954"]
4421	purtantiari	VERB		["purtantiari"]	[]	["camminare"]	["http://liita.it/data/id/lemma/973093"]
4422	catiari	VERB		["catiari"]	[]	["attingere acqua"]	[]
4423	purtedda	NOUN		["purtedda"]	[]	["valico tra i monti"]	[]
4424	catìbbulu	NOUN	m	["catìbbulu"]	[]	["sega grande"]	[]
4425	purtigghiola	NOUN	f	["purtigghiola"]	[]	["rimboccatura della scarpa","bottoniera"]	["http://liita.it/data/id/lemma/971278"]
4426	caticanà	NOUN	m	["caticanà"]	[]	["uomo da nulla"]	[]
4427	pusateri	NOUN	m	["pusateri"]	[]	["locandiere","albergatore"]	["http://liita.it/data/id/lemma/1006775","http://liita.it/data/id/lemma/962468"]
4429	pusedda	NOUN	f	["pusedda"]	[]	["pulzella","fanciulla"]	["http://liita.it/data/id/lemma/1025081","http://liita.it/data/id/lemma/1056238"]
4430	catinazzu	NOUN	m	["catinazzu"]	[]	["lucchetto","catenaccio"]	["http://liita.it/data/id/lemma/1007069","http://liita.it/data/id/lemma/974825"]
4431	puseddu	NOUN	m	["puseddu"]	[]	["fanciullo","pulzello","schietto"]	["http://liita.it/data/id/lemma/991045"]
4432	catoiu	NOUN	m	["catoiu","catoju"]	[]	["tugurio","stamberga","abitazione sudicia"]	["http://liita.it/data/id/lemma/1049284","http://liita.it/data/id/lemma/1042559"]
4434	catrecia	NOUN	f	["catrecia"]	[]	["spina dorsale"]	[]
4435	puseri	NOUN	m	["puseri"]	[]	["dito grosso delle mani e dei piedi","pollice"]	["http://liita.it/data/id/lemma/1095996"]
4437	pusintari	VERB		["pusintari"]	[]	["albergare"]	["http://liita.it/data/id/lemma/962466"]
4438	cattara	INTJ		["cattara"]	[]	["capperi"]	[]
4439	pusìu	ADJ	m	["pusìu"]	[]	["debole"]	["http://liita.it/data/id/lemma/982400"]
4440	cattata	NOUN	f	["cattata"]	[]	["vento caldo"]	[]
4441	pustedda	NOUN	f	["pustedda"]	[]	["pustola","pustula"]	["http://liita.it/data/id/lemma/1025257"]
4442	cattigghiari	VERB		["cattigghiari"]	[]	["solleticare"]	["http://liita.it/data/id/lemma/1039963"]
4443	pusteri	NOUN	m	["pusteri"]	[]	["postino"]	["http://liita.it/data/id/lemma/1022698"]
4444	cattiva	NOUN	f	["cattiva"]	[]	["vedova"]	["http://liita.it/data/id/lemma/1061345"]
4445	pusterna	NOUN	f	["pusterna"]	[]	["grotta"]	["http://liita.it/data/id/lemma/1092832"]
4446	cattivu	NOUN	m	["cattivu"]	[]	["vedovo"]	["http://liita.it/data/id/lemma/1050929"]
4447	pustiari	VERB		["pustiari"]	[]	["spiare","parcheggiare","posteggiare","appostare"]	["http://liita.it/data/id/lemma/1022653","http://liita.it/data/id/lemma/1022654","http://liita.it/data/id/lemma/965457","http://liita.it/data/id/lemma/965456","http://liita.it/data/id/lemma/1018132","http://liita.it/data/id/lemma/1041608"]
4448	catu	NOUN	m	["catu"]	[]	["catino","secchio"]	["http://liita.it/data/id/lemma/974844","http://liita.it/data/id/lemma/1036365"]
4449	pustiddusu	ADJ	m	["pustulusu","pustiddusu"]	[]	["pustoloso"]	["http://liita.it/data/id/lemma/1025258"]
4450	catubbiari	VERB		["catubbiari"]	[]	["agire impudicamente","lascivire","incrudelire","coprire per bene un ammalato a letto"]	["http://liita.it/data/id/lemma/1005156","http://liita.it/data/id/lemma/1000422"]
4451	pusuni	NOUN	m	["pusuni"]	[]	["visita"]	["http://liita.it/data/id/lemma/1052308"]
4452	catubbiata	NOUN	f	["catubbiata"]	[]	["rovescio d'acqua"]	[]
4453	pusunisi	NOUN		["pusunisi"]	[]	["geloni"]	[]
4454	catugghia	NOUN	f	["catugghia"]	[]	["donna pettegola e volgare","civetta","frivola"]	["http://liita.it/data/id/lemma/1055090","http://liita.it/data/id/lemma/1055089"]
4455	putìa	NOUN	f	["putiga","putija","putìa"]	[]	["bottega"]	["http://liita.it/data/id/lemma/971253"]
4456	catugghiari	VERB		["catugghiari"]	[]	["altercare"]	["http://liita.it/data/id/lemma/963100"]
4457	putiaru	NOUN	m	["putigaru","putijaru","putiaru"]	[]	["bottegaio"]	["http://liita.it/data/id/lemma/971255"]
4458	catulìppuli	NOUN		["catulìppuli"]	[]	["filaccia","sfilaccia"]	["http://liita.it/data/id/lemma/1037747","http://liita.it/data/id/lemma/992081"]
4459	putiferu	NOUN	m	["putiferiu","putiferu"]	[]	["putiferio"]	["http://liita.it/data/id/lemma/1025269"]
4460	catuniari	VERB		["catuniari"]	[]	["borbottare","infastidire"]	["http://liita.it/data/id/lemma/1001020","http://liita.it/data/id/lemma/971074"]
4462	catuniu	NOUN	m	["catuniu"]	[]	["borbottamento","fastidio"]	["http://liita.it/data/id/lemma/991287","http://liita.it/data/id/lemma/971073"]
4463	putru	NOUN	m	["putru"]	[]	["puledro","poledro","polledro"]	["http://liita.it/data/id/lemma/1096376"]
4464	catuniusu	ADJ	m	["catuniusu"]	[]	["incontentabile"]	["http://liita.it/data/id/lemma/1000284"]
4465	putruni	NOUN	m	["putruni"]	[]	["poltrone","poltro"]	["http://liita.it/data/id/lemma/1058967","http://liita.it/data/id/lemma/1022020"]
4466	catusu	NOUN	m	["catusu"]	[]	["canale","acquedotto"]	["http://liita.it/data/id/lemma/960974","http://liita.it/data/id/lemma/1090204"]
4467	puzzuni	NOUN	m	["puzzuni"]	[]	["puzzone","persona puzzolente"]	["http://liita.it/data/id/lemma/1025318"]
4468	càuci	NOUN	f	["càuci"]	[]	["calce"]	["http://liita.it/data/id/lemma/972673","http://liita.it/data/id/lemma/972674"]
4469	càuciu	NOUN	m	["càuciu"]	[]	["calci","pedate"]	[]
4472	quacina	NOUN	f	["quacina","caucina"]	[]	["ossido di calcio"]	[]
4474	quacisi	NOUN	m	["quacisi","caucisi"]	[]	["ceppo dell'albero"]	[]
4476	quacquariari	VERB		["quarquariari","quacquariari"]	[]	["rumoreggiare dell'acqua in ebollizione"]	[]
4478	quadana	NOUN	f	["quadana","caudana"]	[]	["caldana"]	["http://liita.it/data/id/lemma/972765"]
4480	quadanu	NOUN	m	["caudanu","quadanu"]	[]	["caldano"]	["http://liita.it/data/id/lemma/972766"]
